cell_id,result_path,task,config,rep,model,thinking_level,language,category,reward_binary,reward_partial,total_tokens,turns,tool_calls,agent_wall_s,agent_exit,agent_timed_out,agent_resource_exhausted,verifier_exit,patch_bytes,session_count,session_path,session_bytes,identity_mismatches,has_model_patch,has_verifier_directory,has_verifier_reward,has_verifier_ctrf,has_verifier_log,resource_policy_present,primary_disposition
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep0/result.json,go-critic-doc-link-checker,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,567277,30,29,386.9,0,False,,0,10418,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep0/session/2026-07-28T18-20-52-961Z_019fa9f5-4b61-7662-84f3-ecded46595a2.jsonl,212876,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep1/result.json,go-critic-doc-link-checker,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,666784,24,23,426.6,0,False,,0,11112,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep1/session/2026-07-28T18-26-16-434Z_019fa9fa-3af2-79a5-8f59-eab72f970df5.jsonl,224938,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep2/result.json,go-critic-doc-link-checker,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.8947368421052632,768579,36,35,617.5,0,False,,0,8538,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-critic-doc-link-checker/rep2/session/2026-07-28T18-30-47-228Z_019fa9fe-5cbc-7e22-b86e-365327e6f538.jsonl,241936,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep0/result.json,go-git-worktree-merge-conflicts,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.8947368421052632,754319,23,22,361.2,0,False,,0,16110,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep0/session/2026-07-28T19-10-44-565Z_019faa22-f155-721d-a90a-c207efcca4cf.jsonl,296526,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep1/result.json,go-git-worktree-merge-conflicts,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.8421052631578947,667287,20,19,249.5,0,False,,0,14456,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep1/session/2026-07-28T19-16-16-298Z_019faa28-012a-751d-abce-928bdc0079ab.jsonl,256457,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep2/result.json,go-git-worktree-merge-conflicts,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.2631578947368421,935828,28,27,260.6,0,False,,0,14785,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/go-git-worktree-merge-conflicts/rep2/session/2026-07-28T19-20-43-092Z_019faa2c-1354-77c7-be2d-40b4b2a9a05d.jsonl,279290,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep0/result.json,goreleaser-retry-publish-auditing,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,1556272,29,28,322.2,0,False,,0,13104,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep0/session/2026-07-28T20-35-15-640Z_019faa70-5238-7c5e-8d4a-0c05678ce8f3.jsonl,379169,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep1/result.json,goreleaser-retry-publish-auditing,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,773330,26,25,293.3,0,False,,0,14774,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep1/session/2026-07-28T20-39-57-628Z_019faa74-9fbc-7bd2-a1f3-57872b4a241d.jsonl,289697,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep2/result.json,goreleaser-retry-publish-auditing,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,go,feature_request,1,1.0,892038,32,31,285.7,0,False,,0,14009,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/goreleaser-retry-publish-auditing/rep2/session/2026-07-28T20-41-04-060Z_019faa75-a33c-7c9c-b478-9729c7e49bc7.jsonl,286559,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep0/result.json,happy-dom-deterministic-intersectionobserver,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.8695652173913043,303132,20,19,285.9,0,False,,0,12132,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep0/session/2026-07-28T16-10-39-127Z_019fa97e-1097-7e62-8980-9c5866a8d807.jsonl,159303,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep1/result.json,happy-dom-deterministic-intersectionobserver,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9130434782608695,250117,18,17,190.6,0,False,,0,11705,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep1/session/2026-07-28T16-14-23-621Z_019fa981-7d85-7ae9-9d9c-89113d0be20b.jsonl,153581,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep2/result.json,happy-dom-deterministic-intersectionobserver,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,typescript,feature_request,1,1.0,363016,18,17,181.6,0,False,,0,12544,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/happy-dom-deterministic-intersectionobserver/rep2/session/2026-07-28T16-15-50-666Z_019fa982-d18a-7185-835c-3cae13588b04.jsonl,227066,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep0/result.json,httpx-multipart-response-parsing,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,801231,26,25,293.3,0,False,,0,14567,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep0/session/2026-07-28T19-43-19-299Z_019faa40-c503-701b-a12d-574bfa353cf2.jsonl,288220,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep1/result.json,httpx-multipart-response-parsing,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,748895,20,19,227.6,0,False,,0,12380,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep1/session/2026-07-28T19-48-21-829Z_019faa45-62c5-784e-80aa-4bd7b3ceac4e.jsonl,284316,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep2/result.json,httpx-multipart-response-parsing,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,511887,21,20,227.4,0,False,,0,11334,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/httpx-multipart-response-parsing/rep2/session/2026-07-28T19-52-18-850Z_019faa49-00a2-76be-97cf-5af43c4e21df.jsonl,227131,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep0/result.json,katex-multicolumn-array-spans,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,javascript,feature_request,0,0.9942279942279942,1427388,36,35,393.5,0,False,,0,15981,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep0/session/2026-07-28T15-41-00-751Z_019fa962-edcf-7ce7-97f0-7f385f049de7.jsonl,371808,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep1/result.json,katex-multicolumn-array-spans,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,javascript,feature_request,0,0.9971139971139971,838342,27,26,284.8,0,False,,0,15846,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep1/session/2026-07-28T15-43-38-073Z_019fa965-5459-7a8a-87fd-bef0185310ab.jsonl,263215,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep2/result.json,katex-multicolumn-array-spans,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,javascript,feature_request,0,0.9971139971139971,1410682,41,40,477.7,0,False,,0,17736,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/katex-multicolumn-array-spans/rep2/session/2026-07-28T15-48-29-845Z_019fa969-c815-7935-b45e-c3ddd417e50c.jsonl,361680,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep0/result.json,koota-query-predicates,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9813953488372092,1121030,32,31,307.7,0,False,,0,28293,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep0/session/2026-07-28T16-18-12-568Z_019fa984-fbd8-769c-be01-592a39d66ef1.jsonl,338539,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep1/result.json,koota-query-predicates,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9906976744186047,921629,22,21,344.1,0,False,,0,31665,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep1/session/2026-07-28T16-21-08-181Z_019fa987-a9d5-7b2a-84f4-5812b3be8b7b.jsonl,392819,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep2/result.json,koota-query-predicates,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9720930232558139,1301840,25,24,344.9,0,False,,0,35916,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/koota-query-predicates/rep2/session/2026-07-28T16-24-45-256Z_019fa98a-f9c8-7902-818f-16a889a27bb8.jsonl,434762,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep0/result.json,langchain-request-coalescing,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9893617021276596,761899,23,22,273.3,0,False,,0,18065,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep0/session/2026-07-28T17-08-25-953Z_019fa9b2-f6e1-7a9c-b376-109f12e824d5.jsonl,271599,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep1/result.json,langchain-request-coalescing,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9964539007092199,1094710,28,27,420.3,0,False,,0,23590,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep1/session/2026-07-28T17-13-30-082Z_019fa9b7-9ae2-7dc5-b868-fca4b4e86bf9.jsonl,340844,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep2/result.json,langchain-request-coalescing,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,1068464,35,34,590.7,0,False,,0,24986,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/langchain-request-coalescing/rep2/session/2026-07-28T17-16-09-658Z_019fa9ba-0a3a-7ddf-8c0c-f9257261abe3.jsonl,331977,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep0/result.json,mashumaro-flattened-dataclass-fields,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9999002659574469,1289437,35,34,303.7,0,False,,0,16502,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep0/session/2026-07-28T16-48-00-993Z_019fa9a0-45e1-7084-b2e0-e1edcfcff8fc.jsonl,347871,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep1/result.json,mashumaro-flattened-dataclass-fields,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9999002659574469,1716155,37,35,413.5,0,False,,0,15361,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep1/session/2026-07-28T17-01-06-503Z_019fa9ac-4247-7e17-8818-e56b55b93ac0.jsonl,527300,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep2/result.json,mashumaro-flattened-dataclass-fields,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9999667553191489,988894,28,27,326.0,0,False,,0,12214,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mashumaro-flattened-dataclass-fields/rep2/session/2026-07-28T17-01-10-177Z_019fa9ac-50a1-7433-8f30-4ccac889196f.jsonl,309650,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep0/result.json,meriyah-explicit-resource-declarations,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9999029465429559,1148240,29,28,292.8,0,False,,0,13121,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep0/session/2026-07-28T15-23-39-590Z_019fa953-0ac6-7cbb-bcf0-da1c57860133.jsonl,340421,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep1/result.json,meriyah-explicit-resource-declarations,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,typescript,feature_request,1,1.0,1118510,24,23,301.9,0,False,,0,13894,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep1/session/2026-07-28T15-24-33-948Z_019fa953-df1c-73d3-b7bb-dcf93dc07041.jsonl,326417,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep2/result.json,meriyah-explicit-resource-declarations,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9999029465429559,933615,23,22,249.6,0,False,,0,13526,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/meriyah-explicit-resource-declarations/rep2/session/2026-07-28T15-28-51-801Z_019fa957-ce59-723d-9bb7-b5ab91ceedcf.jsonl,318435,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep0/result.json,mobly-grouped-test-barriers,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,python,feature_request,1,1.0,1076759,25,24,327.4,0,False,,0,14482,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep0/session/2026-07-28T18-35-28-994Z_019faa02-a962-7f8b-bd90-3df5a0bce877.jsonl,341885,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep1/result.json,mobly-grouped-test-barriers,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9932356257046223,865396,24,23,237.7,0,False,,0,15892,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep1/session/2026-07-28T18-41-18-365Z_019faa07-fe1d-7f43-b56c-e4a4a32107a2.jsonl,295157,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep2/result.json,mobly-grouped-test-barriers,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,python,feature_request,0,0.9695603156708005,447004,18,17,171.8,0,False,,0,12468,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/mobly-grouped-test-barriers/rep2/session/2026-07-28T18-44-30-716Z_019faa0a-ed7c-73fb-82c2-8fd41f1dd9d6.jsonl,206288,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep0/result.json,obsidian-linter-link-format-conversion,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9991603694374476,664182,20,19,221.0,0,False,,0,10934,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep0/session/2026-07-28T16-02-04-798Z_019fa976-377e-7726-8615-5d1dd55869c4.jsonl,273780,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep1/result.json,obsidian-linter-link-format-conversion,pi-fabric-output-telemetry@1.0.0,1,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9991603694374476,700144,22,21,271.1,0,False,,0,12195,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep1/session/2026-07-28T16-05-11-723Z_019fa979-11ab-7f8e-afea-a7e9c4990279.jsonl,286064,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep2,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep2/result.json,obsidian-linter-link-format-conversion,pi-fabric-output-telemetry@1.0.0,2,openai-codex/gpt-5.6-sol,low,typescript,feature_request,0,0.9991603694374476,685280,24,23,217.4,0,False,,0,10505,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/obsidian-linter-link-format-conversion/rep2/session/2026-07-28T16-08-50-505Z_019fa97c-6849-7a7b-848f-d2939e7346c1.jsonl,248922,,True,True,True,True,True,False,eligible
gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/participle-grammar-conflict-analysis/rep0,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/participle-grammar-conflict-analysis/rep0/result.json,participle-grammar-conflict-analysis,pi-fabric-output-telemetry@1.0.0,0,openai-codex/gpt-5.6-sol,low,go,feature_request,0,0.9959016393442623,320625,15,14,220.6,0,False,,0,14822,1,/home/will/evals/deep-swe-bench/results/gpt-5.6-sol/low/pi-fabric-output-telemetry@1.0.0/participle-grammar-conflict-analysis/rep0/session/2026-07-28T16-29-44-108Z_019fa98f-892c-7054-bacc-525fb7cec88f.jsonl,199187,,True,True,True,True,True,False,eligible
